Car [id=1, brand=Maruti, model=Alto, varient=K10 VXI, year=2018, drivenKilometers=5198, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Delhi, price=343799 ]
Car [id=1602, brand=Hyundai, model=i20, varient=SPORTZ 1.4 CRDI, year=2013, drivenKilometers=139784, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=264599 ]
Car [id=1603, brand=Hyundai, model=i20, varient=MAGNA 1.2 VTVT, year=2009, drivenKilometers=178363, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=248799 ]
Car [id=1604, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 VTVT, year=2013, drivenKilometers=127420, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=308499 ]
Car [id=1605, brand=Hyundai, model=Eon, varient=ERA PLUS, year=2013, drivenKilometers=113870, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=226699 ]
Car [id=1608, brand=Maruti, model=Swift, varient=LDI O, year=2015, drivenKilometers=114204, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=359799 ]
Car [id=1609, brand=Toyota, model=Etios, varient=Liva GD, year=2013, drivenKilometers=110645, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=304699 ]
Car [id=1610, brand=Maruti, model=Swift, varient=VDI, year=2013, drivenKilometers=113429, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=338399 ]
Car [id=1611, brand=Maruti, model=Swift, varient=VDI ABS, year=2014, drivenKilometers=97711, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=344099 ]
Car [id=1612, brand=Maruti, model=Swift, varient=VDI ABS, year=2015, drivenKilometers=122762, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=362199 ]
Car [id=1613, brand=Maruti, model=Swift, varient=VDI, year=2012, drivenKilometers=129639, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=291999 ]
Car [id=1617, brand=Maruti, model=Swift, varient=VDI, year=2013, drivenKilometers=119978, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=310699 ]
Car [id=1618, brand=Maruti, model=Swift, varient=ZDI, year=2012, drivenKilometers=140967, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=293599 ]
Car [id=1619, brand=Maruti, model=Swift, varient=VDI, year=2012, drivenKilometers=241361, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=319599 ]
Car [id=1621, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 KAPPA VTVT, year=2014, drivenKilometers=138853, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=314799 ]
Car [id=1622, brand=Toyota, model=Etios, varient=Liva GD, year=2012, drivenKilometers=133608, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=245799 ]
Car [id=1623, brand=Hyundai, model=Elite, varient=i20 ASTA 1.4 CRDI, year=2015, drivenKilometers=143079, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=428999 ]
Car [id=1625, brand=Maruti, model=Wagon, varient=R 1.0 LXI, year=2015, drivenKilometers=223583, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=213799 ]
Car [id=1626, brand=Volkswagen, model=Polo, varient=HIGHLINE1.5L DIESEL, year=2015, drivenKilometers=86855, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=369899 ]
Car [id=1627, brand=Tata, model=Nano, varient=XT TWIST, year=2015, drivenKilometers=42878, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=137899 ]
Car [id=1628, brand=Hyundai, model=Eon, varient=D LITE PLUS, year=2012, drivenKilometers=21998, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=191899 ]
Car [id=1629, brand=Hyundai, model=Elite, varient=i20 Magna Executive 1.2, year=2018, drivenKilometers=9599, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=551699 ]
Car [id=1630, brand=Maruti, model=Alto, varient=800 LXI, year=2017, drivenKilometers=18946, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=275399 ]
Car [id=1631, brand=Maruti, model=Alto, varient=LXI, year=2010, drivenKilometers=14455, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=178299 ]
Car [id=1632, brand=Maruti, model=Celerio, varient=VXI, year=2018, drivenKilometers=6258, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=452799 ]
Car [id=1634, brand=Renault, model=Kwid, varient=RXL, year=2019, drivenKilometers=4037, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=332299 ]
Car [id=1635, brand=Maruti, model=Alto, varient=LXI, year=2011, drivenKilometers=38478, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=182399 ]
Car [id=1636, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 KAPPA VTVT, year=2016, drivenKilometers=24675, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=405899 ]
Car [id=1637, brand=Maruti, model=Alto, varient=K10 VXI AMT, year=2016, drivenKilometers=47974, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=273499 ]
Car [id=1638, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 KAPPA VTVT, year=2017, drivenKilometers=9249, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=439999 ]
Car [id=1640, brand=Maruti, model=Alto, varient=K10 VXI, year=2019, drivenKilometers=8339, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=399099 ]
Car [id=1641, brand=Datsun, model=Redi, varient=Go T (O), year=2016, drivenKilometers=39204, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=200199 ]
Car [id=1642, brand=Maruti, model=Alto, varient=K10 VXI, year=2015, drivenKilometers=51412, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=261799 ]
Car [id=1643, brand=Maruti, model=Zen, varient=Estilo LXI, year=2010, drivenKilometers=65057, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=184599 ]
Car [id=1644, brand=Renault, model=Kwid, varient=1.0 RXT Opt, year=2019, drivenKilometers=18656, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=398599 ]
Car [id=1645, brand=Volkswagen, model=Polo, varient=HIGHLINE1.2L DIESEL, year=2014, drivenKilometers=66484, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=354499 ]
Car [id=1646, brand=Hyundai, model=Grand, varient=i10 SPORTZ 1.2 KAPPA VTVT, year=2014, drivenKilometers=71632, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=356699 ]
Car [id=1649, brand=Toyota, model=Etios, varient=Liva V, year=2015, drivenKilometers=70678, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=364599 ]
Car [id=1651, brand=Maruti, model=Swift, varient=VDI, year=2012, drivenKilometers=98323, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=292799 ]
Car [id=1652, brand=Maruti, model=Baleno, varient=ALPHA 1.2 K12 AMT, year=2019, drivenKilometers=33336, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=719999 ]
Car [id=1653, brand=Honda, model=Jazz, varient=1.2 V AT, year=2016, drivenKilometers=80256, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=449299 ]
Car [id=1654, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.1 CRDI, year=2015, drivenKilometers=70872, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=321799 ]
Car [id=1655, brand=Maruti, model=Swift, varient=LXI OPT, year=2015, drivenKilometers=95434, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=342999 ]
Car [id=1656, brand=Maruti, model=Baleno, varient=DELTA 1.2 K12, year=2019, drivenKilometers=44461, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=560399 ]
Car [id=1657, brand=Hyundai, model=i10, varient=MAGNA 1.2, year=2009, drivenKilometers=80768, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=206499 ]
Car [id=1658, brand=Hyundai, model=i10, varient=MAGNA 1.2 KAPPA2, year=2011, drivenKilometers=174592, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=217899 ]
Car [id=1659, brand=Maruti, model=Swift, varient=VDI ABS, year=2015, drivenKilometers=103359, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=387499 ]
Car [id=1661, brand=Maruti, model=Swift, varient=VDI, year=2013, drivenKilometers=157320, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=277299 ]
Car [id=1662, brand=Maruti, model=Alto, varient=K10 VXI, year=2011, drivenKilometers=20354, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=210999 ]
Car [id=1663, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 KAPPA VTVT, year=2014, drivenKilometers=15033, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=364899 ]
Car [id=1664, brand=Maruti, model=Baleno, varient=DELTA 1.2 K12, year=2020, drivenKilometers=5587, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=606499 ]
Car [id=1665, brand=Maruti, model=Celerio, varient=VXI AMT, year=2016, drivenKilometers=17839, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=386299 ]
Car [id=1667, brand=Maruti, model=Swift, varient=VXI, year=2017, drivenKilometers=12848, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=468899 ]
Car [id=1668, brand=Maruti, model=S, varient=PRESSO VXI PLUS, year=2019, drivenKilometers=3353, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=395499 ]
Car [id=1669, brand=Maruti, model=Swift, varient=VDI ABS, year=2015, drivenKilometers=29903, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=447099 ]
Car [id=1670, brand=Tata, model=Nano, varient=TWIST XTA, year=2016, drivenKilometers=21990, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=174499 ]
Car [id=1671, brand=Maruti, model=IGNIS, varient=DELTA 1.2 K12 AMT, year=2018, drivenKilometers=13971, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=489999 ]
Car [id=1672, brand=Maruti, model=Baleno, varient=SIGMA 1.2 K12, year=2019, drivenKilometers=14584, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=505099 ]
Car [id=1673, brand=Maruti, model=Alto, varient=K10 VXI, year=2010, drivenKilometers=41190, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=176199 ]
Car [id=1674, brand=Maruti, model=Swift, varient=VXI, year=2010, drivenKilometers=27473, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=270899 ]
Car [id=1676, brand=Hyundai, model=i20, varient=MAGNA O 1.2, year=2011, drivenKilometers=44007, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=258999 ]
Car [id=1677, brand=Maruti, model=Alto, varient=K10 VXI, year=2013, drivenKilometers=36750, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=210699 ]
Car [id=1678, brand=Maruti, model=Alto, varient=K10 VXI, year=2014, drivenKilometers=24357, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=272399 ]
Car [id=1679, brand=Maruti, model=Alto, varient=800 LXI, year=2014, drivenKilometers=16339, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=231299 ]
Car [id=1680, brand=Maruti, model=Alto, varient=K10 VXI, year=2011, drivenKilometers=11886, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=214099 ]
Car [id=1681, brand=Maruti, model=Alto, varient=800 VXI, year=2014, drivenKilometers=42796, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=242099 ]
Car [id=1683, brand=Hyundai, model=i20, varient=ASTA 1.2, year=2013, drivenKilometers=41729, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=319799 ]
Car [id=1684, brand=Hyundai, model=Elite, varient=i20 SPORTZ 1.2, year=2017, drivenKilometers=6210, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=519199 ]
Car [id=1686, brand=Hyundai, model=i10, varient=SPORTZ 1.2 AT KAPPA2, year=2012, drivenKilometers=36725, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=291299 ]
Car [id=1687, brand=Maruti, model=Alto, varient=800 LXI, year=2017, drivenKilometers=18113, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=282999 ]
Car [id=1688, brand=Renault, model=Kwid, varient=RXT, year=2016, drivenKilometers=31981, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=249199 ]
Car [id=1689, brand=Hyundai, model=Eon, varient=ERA PLUS, year=2012, drivenKilometers=38407, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=197199 ]
Car [id=1690, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 KAPPA VTVT, year=2017, drivenKilometers=15673, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=450199 ]
Car [id=1691, brand=Maruti, model=Swift, varient=VDI, year=2013, drivenKilometers=39124, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=310299 ]
Car [id=1692, brand=Maruti, model=Wagon, varient=R 1.0 VXI, year=2013, drivenKilometers=23851, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=261099 ]
Car [id=1693, brand=Maruti, model=Ritz, varient=ZXI ABS, year=2012, drivenKilometers=39650, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=291599 ]
Car [id=1694, brand=Tata, model=Tiago, varient=XZ 1.2 REVOTRON, year=2019, drivenKilometers=5074, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=504299 ]
Car [id=1695, brand=Maruti, model=Ritz, varient=VDI, year=2015, drivenKilometers=22091, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=361899 ]
Car [id=1697, brand=Hyundai, model=Eon, varient=D LITE PLUS, year=2013, drivenKilometers=39239, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=186599 ]
Car [id=1698, brand=Hyundai, model=i20, varient=ERA 1.4 CRDI, year=2013, drivenKilometers=44007, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=287599 ]
Car [id=1699, brand=Maruti, model=Swift, varient=VXI, year=2011, drivenKilometers=50627, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=248999 ]
Car [id=1700, brand=Maruti, model=Alto, varient=K10 VXI, year=2015, drivenKilometers=57955, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=263699 ]
Car [id=1701, brand=Maruti, model=Alto, varient=800 LXI, year=2018, drivenKilometers=5851, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=308599 ]
Car [id=1706, brand=Maruti, model=Alto, varient=K10 LXI, year=2017, drivenKilometers=2678, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=277799 ]
Car [id=1707, brand=Tata, model=Tiago, varient=XT 1.2 REVOTRON, year=2018, drivenKilometers=4013, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=428899 ]
Car [id=1708, brand=Maruti, model=IGNIS, varient=SIGMA 1.2 K12, year=2019, drivenKilometers=10569, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=448399 ]
Car [id=1709, brand=Maruti, model=Swift, varient=VXI, year=2015, drivenKilometers=56548, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=376299 ]
Car [id=1710, brand=Hyundai, model=Grand, varient=i10 MAGNA 1.2 VTVT, year=2016, drivenKilometers=41357, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=349099 ]
Car [id=1711, brand=Volkswagen, model=Polo, varient=COMFORTLINE 1.2L PETROL, year=2016, drivenKilometers=48332, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=413999 ]
Car [id=1712, brand=Maruti, model=Swift, varient=VXI, year=2014, drivenKilometers=24708, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=388799 ]
Car [id=1713, brand=Honda, model=Jazz, varient=1.2 SELECT I VTEC, year=2012, drivenKilometers=65383, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=288799 ]
Car [id=1714, brand=Maruti, model=Wagon, varient=R LXI, year=2010, drivenKilometers=56915, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=158799 ]
Car [id=1716, brand=Tata, model=Tiago, varient=XM 1.2 REVOTRON, year=2019, drivenKilometers=15706, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=386399 ]
Car [id=1717, brand=Hyundai, model=Eon, varient=ERA PLUS, year=2015, drivenKilometers=4711, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=250899 ]
Car [id=1718, brand=Maruti, model=Swift, varient=VDI, year=2012, drivenKilometers=30589, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=309799 ]
Car [id=1719, brand=Maruti, model=Alto, varient=800 LXI, year=2013, drivenKilometers=50250, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=193299 ]
Car [id=1721, brand=Maruti, model=Swift, varient=LXI, year=2018, drivenKilometers=32922, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=453299 ]
Car [id=1723, brand=Maruti, model=Wagon, varient=R 1.0 LXI CNG, year=2017, drivenKilometers=59442, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=307899 ]
Car [id=1725, brand=Maruti, model=Swift, varient=LXI OPT, year=2016, drivenKilometers=36517, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=343899 ]
Car [id=1726, brand=Maruti, model=Alto, varient=LXI, year=2020, drivenKilometers=19593, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Noida, price=321199 ]
