id =1, brand=Maruti, model=Alto, Manufacture Year=2018, price=343799
id =2958, brand=Maruti, model=Swift, Manufacture Year=2013, price=300099
id =2960, brand=Maruti, model=Swift, Manufacture Year=2016, price=439199
id =2962, brand=Maruti, model=Swift, Manufacture Year=2013, price=375499
id =2964, brand=Toyota, model=Etios, Manufacture Year=2011, price=316399
id =2965, brand=Maruti, model=Swift, Manufacture Year=2013, price=402599
id =2966, brand=Honda, model=City, Manufacture Year=2012, price=419199
id =2967, brand=Maruti, model=Swift, Manufacture Year=2012, price=338499
id =2968, brand=Maruti, model=Swift, Manufacture Year=2012, price=340399
id =2969, brand=Maruti, model=Swift, Manufacture Year=2012, price=360499
id =2971, brand=Maruti, model=Swift, Manufacture Year=2014, price=370999
id =2972, brand=Maruti, model=Swift, Manufacture Year=2014, price=363199
id =2973, brand=Maruti, model=Dzire, Manufacture Year=2017, price=594199
id =2974, brand=Honda, model=City, Manufacture Year=2010, price=383099
id =2975, brand=Honda, model=City, Manufacture Year=2010, price=399799
id =2976, brand=Maruti, model=Ciaz, Manufacture Year=2017, price=586099
id =2977, brand=Maruti, model=Swift, Manufacture Year=2012, price=336299
id =2978, brand=Maruti, model=Swift, Manufacture Year=2012, price=302999
id =2981, brand=Hyundai, model=Verna, Manufacture Year=2013, price=425699
id =2982, brand=Hyundai, model=Verna, Manufacture Year=2015, price=505199
id =2984, brand=Maruti, model=Swift, Manufacture Year=2013, price=339999
id =2987, brand=Honda, model=City, Manufacture Year=2012, price=453099
id =2989, brand=Maruti, model=Swift, Manufacture Year=2012, price=307199
id =2990, brand=Ford, model=Fiesta, Manufacture Year=2012, price=302499
id =2992, brand=Maruti, model=Swift, Manufacture Year=2013, price=346199
id =2994, brand=Maruti, model=Swift, Manufacture Year=2013, price=396099
id =2996, brand=Maruti, model=Swift, Manufacture Year=2013, price=354999
id =2997, brand=Honda, model=City, Manufacture Year=2012, price=445099
id =2998, brand=Maruti, model=Swift, Manufacture Year=2015, price=435399
id =3003, brand=Maruti, model=Swift, Manufacture Year=2012, price=358799
id =3004, brand=Maruti, model=Swift, Manufacture Year=2015, price=425099
id =3005, brand=Maruti, model=Swift, Manufacture Year=2012, price=367999
id =3007, brand=Maruti, model=Ciaz, Manufacture Year=2017, price=571699
id =3010, brand=Maruti, model=Swift, Manufacture Year=2013, price=369899
id =3011, brand=Maruti, model=Swift, Manufacture Year=2013, price=371099
id =3012, brand=Honda, model=City, Manufacture Year=2014, price=439399
id =3013, brand=Maruti, model=Swift, Manufacture Year=2013, price=423799
id =3014, brand=Maruti, model=Swift, Manufacture Year=2015, price=465499
id =3015, brand=Maruti, model=Swift, Manufacture Year=2012, price=351399
id =3017, brand=Maruti, model=Swift, Manufacture Year=2015, price=400499
id =3019, brand=Volkswagen, model=Jetta, Manufacture Year=2012, price=439699
id =3020, brand=Hyundai, model=Verna, Manufacture Year=2012, price=441899
id =3021, brand=Maruti, model=Swift, Manufacture Year=2012, price=341399
id =3022, brand=Hyundai, model=Verna, Manufacture Year=2014, price=445999
id =3023, brand=Maruti, model=Swift, Manufacture Year=2012, price=310299
id =3024, brand=Honda, model=City, Manufacture Year=2011, price=311399
id =3025, brand=Volkswagen, model=Vento, Manufacture Year=2014, price=314999
id =3026, brand=Maruti, model=Swift, Manufacture Year=2014, price=359899
id =3027, brand=Maruti, model=Swift, Manufacture Year=2013, price=415799
id =3028, brand=Maruti, model=Swift, Manufacture Year=2014, price=367599
id =3029, brand=Maruti, model=Swift, Manufacture Year=2013, price=365199
id =3030, brand=Maruti, model=Swift, Manufacture Year=2015, price=367699
id =3032, brand=Maruti, model=Swift, Manufacture Year=2012, price=313899
id =3033, brand=Honda, model=City, Manufacture Year=2010, price=346399
id =3034, brand=Maruti, model=Swift, Manufacture Year=2015, price=371999
id =3036, brand=Maruti, model=Swift, Manufacture Year=2015, price=345999
id =3037, brand=Honda, model=Amaze, Manufacture Year=2018, price=552099
id =3038, brand=Skoda, model=Rapid, Manufacture Year=2015, price=367799
id =3039, brand=Hyundai, model=Verna, Manufacture Year=2012, price=399699
id =3040, brand=Volkswagen, model=Vento, Manufacture Year=2013, price=332299
id =3041, brand=Maruti, model=Swift, Manufacture Year=2014, price=389099
id =3044, brand=Maruti, model=Swift, Manufacture Year=2014, price=353099
id =3045, brand=Maruti, model=Swift, Manufacture Year=2014, price=344299
id =3046, brand=Maruti, model=Swift, Manufacture Year=2012, price=326399
id =3047, brand=Maruti, model=Swift, Manufacture Year=2012, price=327899
id =3048, brand=Honda, model=City, Manufacture Year=2010, price=309299
id =3049, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=526799
id =3050, brand=Maruti, model=Swift, Manufacture Year=2013, price=323199
id =3051, brand=Maruti, model=Swift, Manufacture Year=2012, price=334799
id =3053, brand=Maruti, model=Swift, Manufacture Year=2013, price=322099
id =3054, brand=Maruti, model=Swift, Manufacture Year=2013, price=310699
id =3055, brand=Maruti, model=Swift, Manufacture Year=2013, price=335899
id =3056, brand=Hyundai, model=Verna, Manufacture Year=2013, price=378199
id =3058, brand=Honda, model=Amaze, Manufacture Year=2013, price=318099
id =3059, brand=Honda, model=City, Manufacture Year=2010, price=386799
id =3060, brand=Volkswagen, model=Vento, Manufacture Year=2013, price=370699
id =3061, brand=Honda, model=Amaze, Manufacture Year=2014, price=369299
id =3062, brand=Maruti, model=Swift, Manufacture Year=2014, price=372699
id =3063, brand=Honda, model=Amaze, Manufacture Year=2014, price=334399
id =3064, brand=Maruti, model=Swift, Manufacture Year=2013, price=357099
id =3065, brand=Maruti, model=Swift, Manufacture Year=2013, price=335199
id =3066, brand=Maruti, model=Swift, Manufacture Year=2013, price=400799
id =3067, brand=Honda, model=City, Manufacture Year=2010, price=335299
id =3068, brand=Maruti, model=Swift, Manufacture Year=2013, price=377299
id =3069, brand=Hyundai, model=Verna, Manufacture Year=2013, price=393999
id =3070, brand=Maruti, model=Swift, Manufacture Year=2013, price=385999
id =3072, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=481299
id =3075, brand=Honda, model=City, Manufacture Year=2014, price=413999
id =3076, brand=Honda, model=City, Manufacture Year=2014, price=384199
id =3077, brand=Skoda, model=Rapid, Manufacture Year=2014, price=320899
id =3078, brand=Hyundai, model=Verna, Manufacture Year=2013, price=350899
id =3079, brand=Maruti, model=Swift, Manufacture Year=2013, price=375099
id =3081, brand=Maruti, model=Swift, Manufacture Year=2014, price=320599
id =3083, brand=Honda, model=City, Manufacture Year=2016, price=493299
id =3084, brand=Maruti, model=Swift, Manufacture Year=2013, price=380799
id =3085, brand=Ford, model=Figo, Manufacture Year=2018, price=530599
id =3086, brand=Honda, model=City, Manufacture Year=2014, price=495699
id =3088, brand=Hyundai, model=Verna, Manufacture Year=2012, price=345299
id =3089, brand=Maruti, model=Ciaz, Manufacture Year=2016, price=538299
id =3090, brand=Maruti, model=Swift, Manufacture Year=2014, price=357099
id =3094, brand=Hyundai, model=Verna, Manufacture Year=2015, price=507699
id =3095, brand=Maruti, model=Ciaz, Manufacture Year=2014, price=460499
id =3096, brand=Maruti, model=Dzire, Manufacture Year=2020, price=589599
id =3098, brand=Honda, model=Amaze, Manufacture Year=2019, price=582499
id =3099, brand=Maruti, model=Swift, Manufacture Year=2012, price=359499
id =3100, brand=Maruti, model=Swift, Manufacture Year=2012, price=344999
id =3103, brand=Ford, model=Figo, Manufacture Year=2015, price=408799
id =3104, brand=Hyundai, model=Verna, Manufacture Year=2012, price=390399
id =3105, brand=Honda, model=City, Manufacture Year=2011, price=338299
id =3106, brand=Maruti, model=Swift, Manufacture Year=2014, price=383699
id =3107, brand=Maruti, model=Swift, Manufacture Year=2015, price=463699
id =3108, brand=Hyundai, model=Verna, Manufacture Year=2014, price=414199
id =3109, brand=Honda, model=Amaze, Manufacture Year=2013, price=333499
id =3111, brand=Maruti, model=Swift, Manufacture Year=2016, price=363499
id =3112, brand=Maruti, model=Swift, Manufacture Year=2015, price=422999
id =3114, brand=Honda, model=City, Manufacture Year=2014, price=487799
id =3115, brand=Honda, model=Amaze, Manufacture Year=2015, price=438599
id =3116, brand=Hyundai, model=Verna, Manufacture Year=2014, price=512199
id =3118, brand=Toyota, model=Etios, Manufacture Year=2015, price=449899
id =3120, brand=Volkswagen, model=Vento, Manufacture Year=2014, price=448399
id =3121, brand=Maruti, model=Dzire, Manufacture Year=2019, price=506099
id =3125, brand=Honda, model=City, Manufacture Year=2016, price=564799
id =3126, brand=Maruti, model=Swift, Manufacture Year=2013, price=405599
id =3129, brand=Maruti, model=Swift, Manufacture Year=2012, price=329599
id =3130, brand=Maruti, model=Swift, Manufacture Year=2014, price=387999
id =3132, brand=Maruti, model=Swift, Manufacture Year=2015, price=382499
id =3133, brand=Hyundai, model=Verna, Manufacture Year=2013, price=358999
id =3135, brand=Maruti, model=Dzire, Manufacture Year=2017, price=547299
id =3137, brand=Maruti, model=Ciaz, Manufacture Year=2017, price=547699
id =3138, brand=Hyundai, model=Verna, Manufacture Year=2012, price=333999
id =3139, brand=Honda, model=City, Manufacture Year=2014, price=397999
id =3140, brand=Honda, model=City, Manufacture Year=2015, price=583399
id =3141, brand=Honda, model=City, Manufacture Year=2014, price=399199
id =3145, brand=Volkswagen, model=Jetta, Manufacture Year=2012, price=513399
id =3147, brand=Honda, model=City, Manufacture Year=2015, price=544299
id =3153, brand=Maruti, model=Dzire, Manufacture Year=2017, price=517599
id =3155, brand=Honda, model=Amaze, Manufacture Year=2015, price=341899
id =3157, brand=Maruti, model=Swift, Manufacture Year=2014, price=362499
id =3158, brand=Hyundai, model=Verna, Manufacture Year=2014, price=354899
id =3159, brand=Maruti, model=Swift, Manufacture Year=2014, price=339299
id =3162, brand=Hyundai, model=Verna, Manufacture Year=2012, price=303199
id =3164, brand=Ford, model=Figo, Manufacture Year=2018, price=547899
id =3165, brand=Maruti, model=Dzire, Manufacture Year=2019, price=508099
id =3170, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=474699
id =3171, brand=Maruti, model=Swift, Manufacture Year=2015, price=432799
id =3176, brand=Maruti, model=Swift, Manufacture Year=2012, price=306399
id =3179, brand=Maruti, model=Ciaz, Manufacture Year=2016, price=553699
id =3180, brand=Maruti, model=Swift, Manufacture Year=2014, price=389999
id =3182, brand=Maruti, model=Swift, Manufacture Year=2012, price=320399
id =3183, brand=Hyundai, model=Verna, Manufacture Year=2014, price=467599
id =3185, brand=Hyundai, model=Xcent, Manufacture Year=2015, price=468199
id =3188, brand=Honda, model=City, Manufacture Year=2014, price=545699
id =3189, brand=Hyundai, model=Verna, Manufacture Year=2012, price=349499
id =3192, brand=Honda, model=Amaze, Manufacture Year=2016, price=387299
id =3193, brand=Maruti, model=Swift, Manufacture Year=2012, price=334499
id =3194, brand=Maruti, model=Swift, Manufacture Year=2014, price=412399
id =3196, brand=Mahindra, model=Kuv100, Manufacture Year=2016, price=391899
id =3199, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=429399
id =3200, brand=Ford, model=Ecosport, Manufacture Year=2016, price=582999
id =3201, brand=Mahindra, model=Scorpio, Manufacture Year=2014, price=497599
id =3202, brand=Mahindra, model=Kuv100, Manufacture Year=2016, price=327699
id =3205, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=475999
id =3209, brand=Renault, model=Duster, Manufacture Year=2014, price=371399
id =3212, brand=Maruti, model=Ertiga, Manufacture Year=2014, price=512899
id =3213, brand=Ford, model=Ecosport, Manufacture Year=2014, price=422099
id =3215, brand=Nissan, model=Terrano, Manufacture Year=2016, price=512499
id =3216, brand=Ford, model=Ecosport, Manufacture Year=2013, price=381799
id =3225, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=372499
id =3228, brand=Mahindra, model=Scorpio, Manufacture Year=2013, price=413099
id =3230, brand=Ford, model=Ecosport, Manufacture Year=2016, price=544699
id =3231, brand=Renault, model=Duster, Manufacture Year=2013, price=340099
id =3243, brand=Renault, model=Duster, Manufacture Year=2013, price=369599
id =3245, brand=Renault, model=Duster, Manufacture Year=2013, price=366599
id =3246, brand=Maruti, model=S, Manufacture Year=2016, price=507099
id =3248, brand=Renault, model=Duster, Manufacture Year=2016, price=569099
id =3249, brand=Maruti, model=Vitara, Manufacture Year=2016, price=514999
id =3251, brand=Renault, model=Duster, Manufacture Year=2013, price=415799
id =3253, brand=Mahindra, model=NUVOSPORT, Manufacture Year=2016, price=399999
id =3257, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=447799
id =3261, brand=Honda, model=Mobilio, Manufacture Year=2015, price=422999
id =3263, brand=Maruti, model=Vitara, Manufacture Year=2016, price=569199
id =3272, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=445199
id =3274, brand=Mahindra, model=TUV300, Manufacture Year=2015, price=469699
id =3275, brand=Toyota, model=Innova, Manufacture Year=2014, price=538399
id =3280, brand=Ford, model=Ecosport, Manufacture Year=2014, price=453899
id =3282, brand=Maruti, model=Vitara, Manufacture Year=2016, price=535999
id =3283, brand=Maruti, model=S, Manufacture Year=2016, price=549899
id =3286, brand=Renault, model=Duster, Manufacture Year=2013, price=355899
id =3287, brand=Maruti, model=Vitara, Manufacture Year=2016, price=567999
id =3289, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=421599
id =3291, brand=Ford, model=Ecosport, Manufacture Year=2013, price=399399
id =3294, brand=Ford, model=Ecosport, Manufacture Year=2015, price=470799
id =3296, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=391799
id =3297, brand=Toyota, model=Innova, Manufacture Year=2013, price=596399
id =3301, brand=Renault, model=Duster, Manufacture Year=2013, price=362699
id =3302, brand=Ford, model=Ecosport, Manufacture Year=2015, price=567999
id =3305, brand=Maruti, model=Ertiga, Manufacture Year=2016, price=546399
id =3316, brand=Maruti, model=Eeco, Manufacture Year=2019, price=414899
id =3317, brand=Maruti, model=Eeco, Manufacture Year=2019, price=418799
id =3318, brand=Maruti, model=Ertiga, Manufacture Year=2014, price=455999
id =3321, brand=Ford, model=Ecosport, Manufacture Year=2016, price=476899
id =3324, brand=Maruti, model=Ertiga, Manufacture Year=2015, price=537099
id =3328, brand=Renault, model=Duster, Manufacture Year=2013, price=405299
id =3329, brand=Maruti, model=Eeco, Manufacture Year=2018, price=334499
id =3335, brand=Ford, model=Ecosport, Manufacture Year=2015, price=467999
id =3336, brand=Ford, model=Ecosport, Manufacture Year=2013, price=393799
id =3342, brand=Honda, model=WR-V, Manufacture Year=2017, price=582499
id =3344, brand=Honda, model=WR-V, Manufacture Year=2017, price=561099
id =3348, brand=Maruti, model=Eeco, Manufacture Year=2019, price=364299
id =3354, brand=Renault, model=Duster, Manufacture Year=2013, price=338699
id =3357, brand=Toyota, model=Innova, Manufacture Year=2013, price=582899
id =3358, brand=Maruti, model=Vitara, Manufacture Year=2018, price=584899
id =3361, brand=Renault, model=Duster, Manufacture Year=2014, price=369899
id =3362, brand=Ford, model=Ecosport, Manufacture Year=2015, price=489999
id =3364, brand=Maruti, model=Eeco, Manufacture Year=2019, price=401899
id =3365, brand=Ford, model=Ecosport, Manufacture Year=2016, price=460799
id =3368, brand=Nissan, model=Terrano, Manufacture Year=2015, price=415899
id =3371, brand=Renault, model=Duster, Manufacture Year=2013, price=412599
id =3375, brand=Renault, model=Duster, Manufacture Year=2012, price=346399
id =3381, brand=Toyota, model=Innova, Manufacture Year=2012, price=549399
id =3385, brand=Renault, model=Duster, Manufacture Year=2013, price=323499
id =3389, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=364299
